"FACOAE100","Fatty-acid-CoA thioesterase (decanoate)","Cell Envelope Biosynthesis"
"FACOAE120","Fatty-acid-CoA thioesterase (dodecanoate)","Cell Envelope Biosynthesis"
"FACOAE140","Fatty-acid-CoA thioesterase (tetradecanoate)","Cell Envelope Biosynthesis"
"FACOAE141","Fatty-acid-CoA thioesterase (tetradecenoate)","Cell Envelope Biosynthesis"
"FACOAE160","Fatty-acid-CoA thioesterase (hexadecanoate)","Cell Envelope Biosynthesis"
"EAR80y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)","Cell Envelope Biosynthesis"
"ECA4COLIPAabctex","Enterobacterial common antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)","Lipopolysaccharide Biosynthesis / Recycling"
"FACOAE161","Fatty-acid-CoA thioesterase (hexadecenoate)","Cell Envelope Biosynthesis"
"ECAP1pp","Enterobacterial common antigen polymerase (periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"FACOAE180","Fatty-acid-CoA thioesterase (octadecanoate)","Cell Envelope Biosynthesis"
"DHNAOT4","1,4-dihydroxy-2-naphthoate octaprenyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"FACOAE181","Fatty-acid-CoA thioesterase (octadecenoate)","Cell Envelope Biosynthesis"
"FACOAE60","Fatty-acid-CoA thioesterase (hexanoate)","Cell Envelope Biosynthesis"
"FACOAE80","Fatty-acid-CoA thioesterase (octanoate)","Cell Envelope Biosynthesis"
"ECAP2pp","Enterobacterial common antigen polymerase (periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"ECAP3pp","Enterobacterial common antigen polymerase (periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"ECAtpp","Enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"FACOAL100t2pp","Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"ECOAH1","3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)","Membrane Lipid Metabolism"
"DHNCOAS","1,4-dihydroxy-2-napthoyl-CoA synthase","Cofactor and Prosthetic Group Biosynthesis"
"ECOAH2","3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)","Membrane Lipid Metabolism"
"ECOAH3","3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)","Membrane Lipid Metabolism"
"FACOAL120t2pp","Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"FACOAL140t2pp","Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"FACOAL141t2pp","Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"ECOAH4","3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)","Membrane Lipid Metabolism"
"ECOAH5","3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)","Membrane Lipid Metabolism"
"ECOAH6","3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)","Membrane Lipid Metabolism"
"ECOAH7","3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)","Membrane Lipid Metabolism"
"FACOAL160t2pp","Fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"DHNCOAT","1,4-dihydroxy-2-napthoyl-CoA thioesterase","Cofactor and Prosthetic Group Biosynthesis"
"FACOAL161t2pp","Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"FACOAL180t2pp","Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"FACOAL181t2pp","Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"ECOAH8","3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)","Membrane Lipid Metabolism"
"EDA","2-dehydro-3-deoxy-phosphogluconate aldolase","Pentose Phosphate Pathway"
"EDD","6-phosphogluconate dehydratase","Pentose Phosphate Pathway"
"EDTXS1","Endotoxin Synthesis (lauroyl transferase)","Lipopolysaccharide Biosynthesis / Recycling"
"FACOAL60t2pp","Fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"EDTXS2","Endotoxin Synthesis (myristoyl transferase)","Lipopolysaccharide Biosynthesis / Recycling"
"DHNPA2r","Dihydroneopterin aldolase reversible","Cofactor and Prosthetic Group Biosynthesis"
"EDTXS3","Endotoxin Synthesis (palmitoleoyl ACP)","Lipopolysaccharide Biosynthesis / Recycling"
"FACOAL80t2pp","Fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling)","Cell Envelope Biosynthesis"
"FADRx_copy1","FAD reductase","Cofactor and Prosthetic Group Biosynthesis"
"FADRx2","FAD reductase","Cofactor and Prosthetic Group Biosynthesis"
"DHNPTE","Dihydroneopterin epimerase","Cofactor and Prosthetic Group Biosynthesis"
"FALDH2","Formaldehyde dehydrogenase","Cofactor and Prosthetic Group Biosynthesis"
"FALDtex","Formaldehyde transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FDH4pp","Formate dehydrogenase (quinone-8) (periplasm)","Oxidative Phosphorylation"
"DHORD2","Dihydoorotic acid dehydrogenase (quinone8)","Purine and Pyrimidine Biosynthesis"
"FDH5pp","Formate Dehydrogenase (menaquinone-8) (periplasm)","Oxidative Phosphorylation"
"FDMO","FMNH2-dependent monooxygenase","Inorganic Ion Transport and Metabolism"
"FALDtpp","Formaldehyde transport via diffusion (periplasm)","Transport, Inner Membrane"
"FALGTHLs","Formaldehyde glutathione ligase (spontaneous)","Cofactor and Prosthetic Group Biosynthesis"
"FBA","Fructose-bisphosphate aldolase","Glycolysis/Gluconeogenesis"
"FBA3","Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase","Pentose Phosphate Pathway"
"FDMO2","FMNH2-dependent monooxygenase (methanesulfonate)","Inorganic Ion Transport and Metabolism"
"FDMO3","FMNH2-dependent monooxygenase (ethanesulfonate)","Inorganic Ion Transport and Metabolism"
"FDMO4","FMNH2-dependent monooxygenase (butanesulfonate)","Inorganic Ion Transport and Metabolism"
"FDMO6","FMNH2-dependent monooxygenase (sulfoacetate)","Inorganic Ion Transport and Metabolism"
"FE2abcpp","Iron (II) transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"FBP","Fructose-bisphosphatase","Glycolysis/Gluconeogenesis"
"FCI","L-fucose isomerase","Alternate Carbon Metabolism"
"FCLK","L-fuculokinase","Alternate Carbon Metabolism"
"FE2t2pp","Iron (II) transport in via proton symport (periplasm)","Inorganic Ion Transport and Metabolism"
"FE2t3pp","Iron (Fe+2) transport out via proton antiport (periplasm)","Inorganic Ion Transport and Metabolism"
"FCLPA","L-fuculose 1-phosphate aldolase","Alternate Carbon Metabolism"
"FCLT","Ferrochelatase","Cofactor and Prosthetic Group Biosynthesis"
"FE2tex","Iron (II) transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"DHORD5","Dihydroorotic acid (menaquinone-8)","Purine and Pyrimidine Biosynthesis"
"FE2tpp","Iron (+2) transport in via permease (no H+)","Inorganic Ion Transport and Metabolism"
"FE3DHBZR","Release of Fe(III) from ferric 2,3-dihydroxybenzoylserine","Inorganic Ion Transport and Metabolism"
"DHORDfum","Fumarate dependent DHORD","Purine and Pyrimidine Biosynthesis"
"FE3DHBZSabcpp","Ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"FE3DHBZStonex","Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)","Transport, Outer Membrane"
"FE3HOXR1","Fe(III)hydroxamate reductase","Inorganic Ion Transport and Metabolism"
"FHL","Formate-hydrogen lyase","Pyruvate Metabolism"
"FLDR2","Flavodoxin reductase (NADPH)","Unassigned"
"FLVR","Flavin reductase","Cofactor and Prosthetic Group Biosynthesis"
"FE3HOXR2","Fe(III)hydroxamate reductase","Inorganic Ion Transport and Metabolism"
"DHORTS","Dihydroorotase","Purine and Pyrimidine Biosynthesis"
"FE3HOXR3","Fe(III)hydroxamate reductase","Inorganic Ion Transport and Metabolism"
"FE3HOXUtex","Fe(III)hydroxamate unloaded secretion","Inorganic Ion Transport and Metabolism"
"FLVRx","Flavin reductase (NAD)","Cofactor and Prosthetic Group Biosynthesis"
"FMETTRS","Methionyl-tRNA formyltransferase","tRNA Charging"
"FMNAT","FMN adenylyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"FMNRx","FMN reductase","Cofactor and Prosthetic Group Biosynthesis"
"FMNRx2","FMN reductase","Cofactor and Prosthetic Group Biosynthesis"
"FOMETRi","Aminomethyltransferase","Folate Metabolism"
"FORCT","Formyl-CoA Transferase","Alternate Carbon Metabolism"
"FE3HOXUtpp","Fe(III)hydroxamate unloaded secretion (extracellular)","Inorganic Ion Transport and Metabolism"
"FE3HOXabcpp","Ferric-dicitrate transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"FE3HOXexs","Fe(III) hydroxamate Fe-loading reaction (spontaneaous)","Inorganic Ion Transport and Metabolism"
"FE3HOXtonex","Fe(III)hydroxamine transport via ton system (extracellular)","Transport, Outer Membrane"
"FE3Ri","Fe(III) reduction","Cofactor and Prosthetic Group Biosynthesis"
"FE3abcpp","Iron (III) transport via ABC system (periplasm to cytoplasm)","Inorganic Ion Transport and Metabolism"
"FE3tex","Iron (III) transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FORt2pp","Formate transport via proton symport (uptake only, periplasm)","Transport, Inner Membrane"
"FORtex","Formate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FORtppi","Formate transport via diffusion (cytoplasm to periplasm)","Transport, Inner Membrane"
"FECRMR1","Ferrichrome reductase","Inorganic Ion Transport and Metabolism"
"FECRMR2","Ferrichrome reductase","Inorganic Ion Transport and Metabolism"
"FRD2","Fumarate reductase","Citric Acid Cycle"
"DHPPD","2,3-dihydroxyphenylpropionate dehydrogenase","Alternate Carbon Metabolism"
"FRD3","Fumarate reductase","Citric Acid Cycle"
"FRUK","Fructose-1-phosphate kinase","Alternate Carbon Metabolism"
"FRULYSDG","Fructoselysine phosphate deglycase","Alternate Carbon Metabolism"
"FRULYSE","Fructoselysine 3-epimerase","Alternate Carbon Metabolism"
"FRULYSK","Fructoselysine Kinase","Alternate Carbon Metabolism"
"FECRMR3","Ferrichrome reductase","Inorganic Ion Transport and Metabolism"
"FECRMUtex","Ferrichrome (minus Fe) secretion (to extracellular)","Inorganic Ion Transport and Metabolism"
"FECRMUtpp","Ferrichrome (minus Fe) secretion (to periplasm)","Inorganic Ion Transport and Metabolism"
"FECRMabcpp","Ferrichrome transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"FECRMexs","Ferrichrome Fe(III)-loading reaction (spontaneous)","Inorganic Ion Transport and Metabolism"
"FECRMtonex","Ferrichrome transport via ton system (extracellular)","Transport, Outer Membrane"
"FRULYSt2pp","Fructoselysine transport via proton symport (periplasm)","Transport, Inner Membrane"
"FRULYStex","Fructoselysine transporter via diffusion (extracellular)","Transport, Outer Membrane Porin"
"FRUURt2rpp","D-fructuronate transport via proton symport, reversible (periplasm)","Transport, Inner Membrane"
"FRUURtex","D-fructuronate transport via diffusion (extracellular)","Transport, Outer Membrane Porin"
"FRUpts2pp","Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)","Transport, Inner Membrane"
"FRUptspp","D-fructose transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"FEENTERR1","Fe-enterobactin reduction (Fe(III)-unloading)","Inorganic Ion Transport and Metabolism"
"FEENTERR2","Fe-enterobactin reduction (Fe(III)-unloading)","Inorganic Ion Transport and Metabolism"
"FEENTERR3","Fe-enterobactin reduction (Fe(III)-unloading)","Inorganic Ion Transport and Metabolism"
"FEENTERabcpp","Fe-enterobactin transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"FEENTERexs","Enterobactin Fe(III) binding (spontaneous)","Inorganic Ion Transport and Metabolism"
"FRUtex","D-fructose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FTHFD","Formyltetrahydrofolate deformylase","Folate Metabolism"
"DHPPDA2","Diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp)","Cofactor and Prosthetic Group Biosynthesis"
"FTHFLi","Formate-tetrahydrofolate ligase","Folate Metabolism"
"FUCtex","L-fucose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FUCtpp","L-fucose transport via proton symport (periplasm)","Transport, Inner Membrane"
"FUM","Fumarase","Citric Acid Cycle"
"FEENTERtex_copy1","Enterochelin transport (secretion periplasm)","Inorganic Ion Transport and Metabolism"
"FEENTERtonex","Fe-enterobactin transport via ton system (extracellular)","Transport, Outer Membrane"
"FEENTERtpp","Enterochelin transport (secretion)","Transport, Inner Membrane"
"FEOXAMR1","Ferroxamine reductase","Inorganic Ion Transport and Metabolism"
"FEOXAMR2","Ferroxamine reductase","Inorganic Ion Transport and Metabolism"
"FEOXAMR3","Ferroxamine reductase","Inorganic Ion Transport and Metabolism"
"FUMt2_2pp","Fumarate transport via proton symport (2 H) (periplasm)","Transport, Inner Membrane"
"FUMt2_3pp","Fumarate transport via proton symport (3 H) (periplasm)","Transport, Inner Membrane"
"FUMtex","Fumarate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FEOXAMUtex","Ferroxamine (minus Fe3) secretion (to extracellular)","Inorganic Ion Transport and Metabolism"
"FEOXAMUtpp","Ferroxamine (minus Fe3) secretion (to periplasm)","Inorganic Ion Transport and Metabolism"
"FUSAtex","Fusidic acid transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"FUSAtpp","Fusidic acid transport via TolC system","Transport, Outer Membrane"
"G1PACT","Glucosamine-1-phosphate N-acetyltransferase","Cell Envelope Biosynthesis"
"G1PPpp","Glucose-1-phosphatase","Glycolysis/Gluconeogenesis"
"G1PTT","Glucose-1-phosphate thymidylyltransferase","Cell Envelope Biosynthesis"
"FEOXAMabcpp","Ferroxamine transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"FEOXAMexs","Ferroxamine Fe3-loading reaction (spontaneous)","Inorganic Ion Transport and Metabolism"
"FEOXAMtonex","Ferroxamine transport via ton system (extracellular)","Transport, Outer Membrane"
"FEROpp","Ferroxidase","Inorganic Ion Transport and Metabolism"
"FESD1s","Iron-sulfur cluster damage (peroxide, spontaneous)","Cofactor and Prosthetic Group Biosynthesis"
"G1Ptex","D-glucose 1-phosphate transport via diffusion","Transport, Outer Membrane Porin"
"G1SAT","Glutamate-1-semialdehyde aminotransferase","Cofactor and Prosthetic Group Biosynthesis"
"FESD2s","Iron-sulfur cluster damage (nitrous oxide, spontaneous)","Cofactor and Prosthetic Group Biosynthesis"
"FESR","Iron-sulfur cluster repair","Cofactor and Prosthetic Group Biosynthesis"
"G2PP","Glycerol-2-phosphate phosphatase","Alternate Carbon Metabolism"
"DHPS2","Dihydropteroate synthase","Cofactor and Prosthetic Group Biosynthesis"
"G2PPpp","Glycerol 2-phosphate phosphatase (periplasmic)","Alternate Carbon Metabolism"
"G3PAT120","Glycerol-3-phosphate acyltransferase (C12:0)","Glycerophospholipid Metabolism"
"G3PAT140","Glycerol-3-phosphate acyltransferase (C14:0)","Glycerophospholipid Metabolism"
"GARFT","Phosphoribosylglycinamide formyltransferase","Purine and Pyrimidine Biosynthesis"
"G3PAT141","Glycerol-3-phosphate acyltransferase (C14:1)","Glycerophospholipid Metabolism"
"DHPTDCs2","4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)","Methionine Metabolism"
"G3PAT160","Glycerol-3-phosphate acyltransferase (C16:0)","Glycerophospholipid Metabolism"
"G3PCtex","Glycero-3-phosphocholine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"G3PD2","Glycerol-3-phosphate dehydrogenase (NADP)","Alternate Carbon Metabolism"
"G3PD5","Glycerol-3-phosphate dehydrogenase (ubiquinone-8)","Oxidative Phosphorylation"
"G3PAT161","Glycerol-3-phosphate acyltransferase (C16:1)","Glycerophospholipid Metabolism"
"G3PAT180","Glycerol-3-phosphate acyltransferase (C18:0)","Glycerophospholipid Metabolism"
"G3PD6","Glycerol-3-phosphate dehydrogenase (menaquinone-8)","Oxidative Phosphorylation"
"DHPTDNR","Dihydropteridine reductase","Alternate Carbon Metabolism"
"G3PD7","Glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)","Oxidative Phosphorylation"
"G3PEabcpp","Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm)","Transport, Inner Membrane"
"G3PEtex","Glycero-3-phosphoethanolamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"G3PGabcpp","Sn-glycerol-3-phosphoglycerol transport via ABC system (periplasm)","Transport, Inner Membrane"
"G3PGtex","Glycerophoglycerol transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"G3PIabcpp","Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm)","Transport, Inner Membrane"
"G3PItex","Glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"G3PAT181","Glycerol-3-phosphate acyltransferase (C18:1)","Glycerophospholipid Metabolism"
"G3PCabcpp","Sn-glycerol-3-phosphocholine transport via ABC system (periplasm)","Transport, Inner Membrane"
"GART","GAR transformylase-T","Purine and Pyrimidine Biosynthesis"
"GBBTNtex","Gamma-butyrobetaine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"GCALDD","Glycolaldehyde dehydrogenase","Folate Metabolism"
"GDMANE","GDP-4-dehydro-6-deoxy-D-mannose epimerase","Cell Envelope Biosynthesis"
"G3PSabcpp","Sn-glycerol-3-phosphoserine transport via ABC system (periplasm)","Transport, Inner Membrane"
"G3PStex","Glycerophosphserine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"DHPTDNRN","Dihydropteridine reductase (NADH)","Alternate Carbon Metabolism"
"G3PT","Glycerol-3-phosphatase","Alternate Carbon Metabolism"
"GDPDPK","GDP diphosphokinase","Cofactor and Prosthetic Group Biosynthesis"
"GDPMNH","GDP-mannose mannosyl hydrolase","Cell Envelope Biosynthesis"
"G5SADs","L-glutamate 5-semialdehyde dehydratase (spontaneous)","Arginine and Proline Metabolism"
"DHPTPE","Dihydroneopterin triphosphate 2'-epimerase","Cofactor and Prosthetic Group Biosynthesis"
"G5SD","Glutamate-5-semialdehyde dehydrogenase","Arginine and Proline Metabolism"
"G6PDA","Glucosamine-6-phosphate deaminase","Alternate Carbon Metabolism"
"G6PDH2r","Glucose 6-phosphate dehydrogenase","Pentose Phosphate Pathway"
"GDPMNP","GDP-mannose phyrophosphatase","Cell Envelope Biosynthesis"
